,e,feat
4838,1698,"0.04446993927670562, 8.041406711785704, 0.0, 1.0"
6518,1699,"1.3917477933733426, 8.708758982872414, 5.0, 1.0222531293463144"
660,1700,"1.808788772776671, 8.770757062901659, 4.7, 1.006258692628651"
1859,1701,"1.811284100691859, 8.773303843904653, 4.7, 1.0187760778859527"
661,1702,"1.8008845991229778, 8.775918954029986, 5.0, 1.004172461752434"
1861,1703,"1.5641130549045403, 8.725194611855798, 4.5, 1.0222531293463144"
3250,1704,"1.8017859010999295, 8.777941708021187, 3.2, 1.5187760778859527"
662,1705,"1.803892252753819, 8.77729080455239, 4.9, 1.2023643949930458"
4846,1706,"1.1757089516295798, 8.698650917400624, 3.3, 1.0083449235048678"
664,1707,"1.1853630545400327, 8.69863571167714, 2.7, 1.4228094575799721"
1864,1708,"1.2680845971718666, 8.695949148990568, 5.0, 1.0006954102920724"
3254,1709,"1.2658456176821353, 8.69515174314532, 2.3, 1.0347705146036161"
1865,1710,"1.5945453508685796, 8.725200129307739, 5.0, 1.0034770514603617"
665,1711,"1.0909055522709599, 8.318681664314212, 3.9, 1.0611961057023644"
3256,1712,"1.8069215382683446, 8.779359400152767, 0.0, 1.0"
1866,1713,"1.2578133493446986, 8.695564660520404, 3.9, 1.0702364394993045"
666,1714,"1.4508938434837253, 8.713678829306785, 4.0, 1.0013908205841446"
667,1715,"1.816181601572179, 8.772259723793129, 3.1, 1.1140472878998608"
6532,1716,"1.081604690598275, 8.32097097046104, 3.8, 1.0034770514603617"
669,1717,"1.3916174188587211, 8.70815800455067, 2.5, 1.109874826147427"
1870,1718,"1.5956416314049147, 8.72587424348114, 5.0, 1.0069541029207232"
6534,1719,"1.0895662046495138, 8.315928331107543, 3.5, 1.084144645340751"
3261,1720,"1.7999157505288519, 8.769255680064031, 2.3, 1.0027816411682893"
1871,1721,"1.7996240647247879, 8.769432631293903, 0.0, 1.0"
1872,1722,"1.5961479924467614, 8.725276388598292, 3.1, 1.0472878998609179"
670,1723,"1.7518794488348028, 8.757887590663582, 0.0, 1.0"
671,1724,"1.5648562002417528, 8.723103129740082, 4.1, 1.0132127955493742"
4857,1725,"1.1762317751711384, 8.71075239773499, 0.0, 1.0"
672,1726,"1.747544058814193, 8.744596273376771, 4.2, 1.0146036161335188"
673,1727,"1.8250660759937096, 8.774478150944347, 4.8, 1.0146036161335188"
6540,1728,"1.7909108162060532, 8.776200736846738, 3.0, 1.0006954102920724"
3267,1729,"5.746948271847985, 8.446825670178391, 0.0, 1.0"
3268,1730,"1.2667050874134436, 8.692744531856, 4.5, 1.0146036161335188"
674,1731,"1.7996365507752934, 8.777609077364856, 0.0, 1.0"
6542,1732,"1.8013886538242856, 8.776157389001149, 4.7, 1.002086230876217"
3270,1733,"1.2626707145977019, 8.691643803311003, 4.0, 1.0222531293463144"
3271,1734,"1.831416544904111, 8.774644085973565, 0.0, 1.0"
4861,1735,"1.8125416925176374, 8.775600918125061, 0.0, 1.0"
1878,1736,"1.7984370681272406, 8.776138336647328, 3.8, 1.0034770514603617"
675,1737,"1.8172188185829796, 8.774597889003076, 3.2, 1.041029207232267"
3275,1738,"1.1754225942674505, 8.699305979220206, 4.0, 1.021557719054242"
3276,1739,"1.5696068110884127, 8.726005228413657, 0.0, 1.0"
6549,1740,"1.172479359113738, 8.698420880178348, 4.2, 1.0034770514603617"
1882,1741,"1.7410865173815147, 8.740667155575483, 3.9, 1.8004172461752432"
677,1742,"1.7897561879050397, 8.761989376655778, 4.1, 1.011126564673157"
1884,1743,"1.7453679337315728, 8.741199867118976, 4.4, 1.006258692628651"
1885,1744,"1.7956690353255294, 8.774164354437522, 0.0, 1.0"
1886,1745,"1.2104814888822597, 8.698856659131133, 3.4, 1.21557719054242"
678,1746,"1.8166320802478557, 8.78051969224109, 0.0, 1.0"
1888,1747,"1.1435163081118622, 8.714430256385858, 0.0, 1.0"
1889,1748,"1.8052136003151968, 8.769733192150479, 2.8, 2.4735744089012517"
1890,1749,"1.8030004412356408, 8.773442054517169, 5.0, 1.0069541029207232"
3285,1750,"1.7958220490909627, 8.77279212985058, 4.8, 1.2753824756606398"
679,1751,"1.5810079802122, 8.714525761296912, 4.9, 1.023643949930459"
3286,1752,"1.8294035337679055, 8.788777141987826, 3.8, 1.0486787204450625"
680,1753,"1.1993613221690076, 8.752418985317023, 4.7, 1.0146036161335188"
681,1754,"1.2659224957001118, 8.69583771516459, 5.0, 1.0458970792767732"
682,1755,"1.78993369659758, 8.777901676881173, 3.3, 1.0340751043115437"
3289,1756,"1.7975253478533704, 8.775075563184158, 3.7, 1.002086230876217"
1893,1757,"1.0712221817223337, 8.31420775891925, 0.0, 1.0"
1894,1758,"1.3943875989430037, 8.707850124497961, 4.5, 1.0166898470097356"
3290,1759,"1.1886250418620694, 8.698511671876217, 3.5, 1.0521557719054242"
1895,1760,"1.806505628191096, 8.775109378618426, 4.0, 1.0006954102920724"
4880,1761,"1.1502321331752787, 8.70238128847827, 0.0, 1.0"
683,1762,"1.8063329707665865, 8.775622850775829, 4.5, 1.2211404728789985"
3292,1763,"1.7909108162060532, 8.776200736846738, 4.0, 1.0006954102920724"
6563,1764,"1.3967327231168642, 8.708551458100938, 0.0, 1.0"
6564,1765,"1.7804317591433971, 8.755631819402616, 0.0, 1.0"
3293,1766,"1.7470080599709341, 8.790784902225445, 0.0, 1.0"
684,1767,"1.521622415311331, 8.778825497837161, 4.9, 1.0146036161335188"
685,1768,"1.578611268237311, 8.71812472973664, 4.3, 1.0159944367176634"
686,1769,"1.7470042690893575, 8.790786510702961, 2.5, 1.1363004172461753"
6566,1770,"1.814888619348471, 8.773197129526267, 0.0, 1.0"
1899,1771,"1.8017188581663222, 8.777487705890975, 3.8, 1.1543810848400557"
6568,1772,"1.8224244412574135, 8.775999434015416, 0.0, 1.0"
6569,1773,"1.1885115805114026, 8.69863376654154, 0.0, 1.0"
687,1774,"1.2557095691279594, 8.695083364147708, 5.0, 1.0013908205841446"
688,1775,"1.8265569793492133, 8.775462439432959, 3.1, 1.0097357440890125"
689,1776,"1.0814382364345274, 8.320510821203582, 0.0, 1.0"
690,1777,"1.570815545608287, 8.722922313176646, 3.1, 1.0125173852573017"
691,1778,"1.5974151807699561, 8.721522227016006, 0.0, 1.0"
4886,1779,"1.2581607054376427, 8.695573139316606, 0.0, 1.0"
4887,1780,"1.7839656560621169, 8.756659412095955, 4.7, 1.0048678720445063"
3298,1781,"1.7827520437645523, 8.755685971478954, 2.5, 1.0187760778859527"
1904,1782,"1.2558452720845175, 8.693957130635603, 4.8, 1.015299026425591"
6575,1783,"4.623448490035757, 9.915384706161873, 2.0, 1.0034770514603617"
6576,1784,"1.5201977065802703, 8.740653633142422, 5.0, 1.0013908205841446"
1905,1785,"1.8010377454367186, 8.777016714996313, 4.2, 1.0368567454798332"
6578,1786,"1.568884820460977, 8.721011984282452, 4.9, 1.2308762169680112"
692,1787,"1.4194521921629857, 8.691991122234874, 0.0, 1.0"
693,1788,"1.3831159825343402, 8.707545062398108, 5.0, 1.0250347705146037"
3300,1789,"1.3455494595214663, 8.699665991400744, 3.2, 1.0570236439499305"
3301,1790,"1.5436864329800546, 8.723914145300116, 3.0, 1.0013908205841446"
1906,1791,"1.810241926374382, 8.76557551468184, 0.0, 1.0"
694,1792,"1.8008057063707383, 8.771364443961419, 3.2, 1.4130737134909597"
695,1793,"1.8309941134501635, 8.773676218918185, 4.0, 1.0319888734353269"
3305,1794,"1.2662123523375417, 8.692932168862852, 5.0, 1.5500695410292074"
4896,1795,"1.7071129548128976, 8.790932632780464, 0.0, 1.0"
3307,1796,"1.1996126867781278, 8.752411329462804, 0.0, 1.0"
696,1797,"1.5572122984433996, 8.72271837319033, 4.9, 1.0382475660639778"
6584,1798,"1.8081837692848621, 8.77458021445364, 0.0, 1.0"
697,1799,"1.5953435567724572, 8.714053087111825, 3.1, 1.0319888734353269"
698,1800,"1.5629010331866597, 8.722225742662124, 4.4, 1.1168289290681501"
4899,1801,"1.8146093665755894, 8.780791724442205, 0.0, 1.0"
1912,1802,"1.7762892799285845, 8.758695782036352, 3.8, 1.015299026425591"
3311,1803,"5.129304469814326, 9.116928568738276, 4.2, 1.0271210013908205"
699,1804,"1.8027818160583147, 8.772353801024526, 3.8, 1.0966620305980528"
700,1805,"1.8301401842380827, 8.774047290940242, 4.1, 1.1620305980528511"
4903,1806,"1.8149037563651138, 8.773184972428771, 4.1, 1.0458970792767732"
3314,1807,"1.5685890256593993, 8.72197299972237, 4.2, 1.166203059805285"
701,1808,"1.5986532879946251, 8.724492754562466, 0.0, 1.0"
4906,1809,"1.805594411600791, 8.777522256985502, 4.7, 1.4408901251738526"
702,1810,"1.7955434325499535, 8.775487165098946, 3.7, 1.0083449235048678"
703,1811,"1.792522497578763, 8.76959529949282, 4.7, 1.0180806675938805"
4909,1812,"1.392776951447087, 8.709268539820982, 5.0, 1.0006954102920724"
704,1813,"1.7947593828052453, 8.77515978381497, 5.0, 1.0396383866481225"
705,1814,"1.5635266346853527, 8.725232722797848, 4.5, 1.0201668984700973"
1920,1815,"1.8261216641998397, 8.775858573779086, 0.0, 1.0"
706,1816,"1.77604093742086, 8.766540295704779, 4.6, 1.017385257301808"
707,1817,"1.8013490748998588, 8.777920610781223, 3.6, 1.0146036161335188"
708,1818,"1.8040775287771442, 8.778832137482716, 5.0, 1.017385257301808"
3322,1819,"3.0824269496015706, 8.776686939699292, 0.0, 1.0"
1924,1820,"1.157891728693163, 8.70081140195485, 3.8, 1.0243393602225312"
3324,1821,"1.814936230700293, 8.773186113325611, 5.0, 1.0744089012517386"
6598,1822,"1.820129287795238, 8.775261124132822, 0.0, 1.0"
3325,1823,"1.8015723922872482, 8.777931602044243, 3.6, 1.0479833101529903"
709,1824,"1.811484911376744, 8.77382961031655, 4.4, 1.6411682892906816"
1926,1825,"1.3516086137630623, 8.762201458780211, 0.0, 1.0"
710,1826,"1.8245270815587116, 8.774663624611284, 3.7, 1.1105702364394994"
3328,1827,"1.1995417734339604, 8.75232086818861, 0.0, 1.0"
3329,1828,"1.831025925043809, 8.774236879317101, 4.3, 1.0104311543810849"
711,1829,"1.807177860184141, 8.76951834194846, 0.0, 1.0"
712,1830,"1.557104510160265, 8.721951110712467, 0.0, 1.0"
713,1831,"1.1740867194116449, 8.700059232981108, 4.0, 1.8317107093184979"
4922,1832,"1.1642877412017993, 8.699556795727588, 3.2, 1.0500695410292071"
1931,1833,"1.54653282834078, 8.71398988267366, 3.0, 1.0201668984700973"
3332,1834,"1.267212906486666, 8.694385478172892, 3.6, 1.0229485396383866"
1932,1835,"1.7850805728903953, 8.761423734964092, 4.8, 1.0132127955493742"
714,1836,"1.592122951031822, 8.719764834408322, 3.8, 1.0034770514603617"
6606,1837,"1.1052519712827182, 8.30478378890963, 3.6, 1.0166898470097356"
1934,1838,"1.07520928781185, 8.31479717864676, 5.0, 1.0006954102920724"
1935,1839,"1.783573737228405, 8.756839536639994, 4.0, 1.015299026425591"
1936,1840,"1.5545282217392495, 8.714736752399775, 3.8, 1.0187760778859527"
1937,1841,"1.5937177987695614, 8.725678426929717, 5.0, 1.0006954102920724"
1938,1842,"1.2609767472360964, 8.693680372752487, 3.8, 1.064673157162726"
1939,1843,"1.2339517380480691, 8.710598195863458, 4.4, 1.0132127955493742"
3337,1844,"1.132870372730876, 8.31435045207182, 4.5, 1.0013908205841446"
3338,1845,"1.8112078589057568, 8.774984254030343, 5.0, 1.0299026425591098"
3339,1846,"1.826330295234829, 8.775266018143865, 4.0, 1.109874826147427"
6612,1847,"1.2624291055439674, 8.691407276068986, 4.9, 1.0980528511821974"
3340,1848,"1.5173246425002063, 8.716319032928235, 4.0, 1.0027816411682893"
3341,1849,"1.1677427983876019, 8.698639870027923, 4.7, 1.027816411682893"
4932,1850,"1.3920270461462252, 8.707244358150128, 0.0, 1.0"
715,1851,"1.0723327774758085, 8.317503666504408, 3.8, 1.0347705146036161"
716,1852,"1.798606862508322, 8.761342606600131, 4.6, 1.0674547983310152"
3343,1853,"1.1029211093066769, 8.305139561692066, 2.7, 1.002086230876217"
717,1854,"1.788357167035846, 8.776250306632479, 2.9, 1.739221140472879"
6614,1855,"1.4521390022783196, 8.714574146544948, 0.0, 1.0"
3344,1856,"1.8009343842670322, 8.769342675006836, 0.0, 1.0"
3345,1857,"1.5939230365678956, 8.71543385907347, 5.0, 1.0006954102920724"
4936,1858,"1.8291463370332846, 8.789412927014864, 4.7, 1.0890125173852574"
3346,1859,"1.1644688286986247, 8.703529722720727, 5.0, 1.004172461752434"
3347,1860,"1.5780578260368694, 8.718861873784757, 0.0, 1.0"
4938,1861,"1.5693580444261084, 8.721416161016153, 0.0, 1.0"
3348,1862,"1.8015937590743132, 8.777945267868711, 5.0, 1.0445062586926286"
1941,1863,"1.7997146217280307, 8.759348138122439, 4.9, 1.027816411682893"
1942,1864,"1.4918249462081414, 8.717140690624385, 2.6, 1.0465924895688457"
722,1865,"1.8098133711886586, 8.77683223883481, 4.0, 1.0159944367176634"
723,1866,"1.7916764152264468, 8.777925629480446, 4.2, 1.0577190542420027"
724,1867,"1.8108220372941632, 8.764917790769628, 3.0, 1.0013908205841446"
725,1868,"1.3068906854407851, 8.691495237345183, 3.6, 1.0299026425591098"
6621,1869,"1.8104760331939485, 8.776743791274715, 0.0, 1.0"
726,1870,"1.833010199707088, 8.790459883782471, 3.9, 1.129346314325452"
3352,1871,"1.3882776256805593, 8.706849907094423, 0.0, 1.0"
1946,1872,"1.7619480037911295, 8.757472347853952, 3.6, 1.0159944367176634"
6622,1873,"1.8007913116246126, 8.77136090905153, 0.0, 1.0"
727,1874,"1.346227523640013, 8.700021633260594, 3.3, 1.1126564673157162"
3354,1875,"1.7834954541983787, 8.757058856913245, 3.0, 1.3025034770514603"
728,1876,"1.8331867805614799, 8.768532438747924, 0.0, 1.0"
4945,1877,"1.2549487418466114, 8.698936060563808, 0.0, 1.0"
729,1878,"1.5632285070335747, 8.725096326398342, 3.5, 1.088317107093185"
730,1879,"1.5746920799002257, 8.724088166357772, 3.2, 1.166203059805285"
3357,1880,"1.8000321279422709, 8.761787525196468, 4.4, 1.0104311543810849"
731,1881,"1.8088721721713439, 8.772992073580745, 3.1, 1.1780250347705146"
6628,1882,"1.2647319202982787, 8.693383471493979, 5.0, 1.0013908205841446"
1950,1883,"1.0819530010390297, 8.320414081879552, 0.0, 1.0"
4950,1884,"1.577961648985415, 8.718961219091737, 0.0, 1.0"
3360,1885,"1.4508915371431863, 8.714649981895693, 4.6, 1.0208623087621698"
1951,1886,"1.8527597648801581, 8.782010719725415, 0.0, 1.0"
3362,1887,"1.7518793958154806, 8.757887590663582, 0.0, 1.0"
1952,1888,"1.8076144477972589, 8.770687168942667, 3.8, 1.0090403337969402"
6632,1889,"1.8122201568348686, 8.775443100296327, 4.5, 1.0118219749652295"
732,1890,"1.1196431386028758, 8.316748904016533, 0.0, 1.0"
733,1891,"1.792500096914904, 8.775081541982363, 3.9, 1.0333796940194715"
1954,1892,"1.8152834012256074, 8.778876077597157, 4.5, 1.1286509040333796"
4956,1893,"1.7940151505719166, 8.773891368371833, 4.0, 1.0034770514603617"
734,1894,"1.785141226995612, 8.758907091094073, 3.3, 1.4242002781641168"
3367,1895,"1.8079318744825157, 8.771100915494142, 0.0, 1.0"
735,1896,"1.748013942561994, 8.74444226477192, 3.4, 1.0535465924895688"
736,1897,"1.7499781494116151, 8.743192384226658, 3.5, 1.0695410292072323"
1957,1898,"1.519611630986681, 8.715850866220837, 2.6, 1.664116828929068"
6637,1899,"1.7781965440255796, 8.765464984845163, 0.0, 1.0"
6638,1900,"1.5936680931544913, 8.715457898954467, 5.0, 1.0486787204450625"
737,1901,"1.1454584854328838, 8.702306319710374, 2.8, 1.0027816411682893"
4961,1902,"1.164280424535261, 8.700512624139241, 4.6, 1.0319888734353269"
1958,1903,"1.2651819218000488, 8.69312311010646, 4.2, 1.015299026425591"
6641,1904,"1.8041043035351283, 8.773954098994917, 5.0, 1.0013908205841446"
4962,1905,"1.5938175016059777, 8.725680908224488, 0.0, 1.0"
738,1906,"1.7509787300704014, 8.743318051208322, 3.3, 1.211404728789986"
4963,1907,"1.5783453498240982, 8.718113607551032, 3.7, 1.0048678720445063"
739,1908,"1.5689598958219797, 8.72040929149824, 3.7, 2.4388038942976356"
740,1909,"1.7911351939798958, 8.760973217868496, 4.9, 1.0194714881780251"
1961,1910,"1.8101068861593586, 8.772968613499781, 5.0, 1.015299026425591"
3369,1911,"1.3879556128238866, 8.695676798834596, 4.4, 1.0048678720445063"
3370,1912,"1.545585346533719, 8.707909064600388, 3.6, 1.0222531293463144"
3371,1913,"1.570958644760367, 8.72375640228429, 5.0, 1.0006954102920724"
6645,1914,"1.3079260732849516, 8.691370879589403, 4.6, 1.06884561891516"
741,1915,"1.7945197619761108, 8.773092647066292, 5.0, 1.0006954102920724"
3373,1916,"1.4522042160452928, 8.714414788817196, 4.5, 1.004172461752434"
1963,1917,"1.8010458573930972, 8.772038876089677, 4.8, 1.0361613351877608"
6648,1918,"1.3448623290987314, 8.700241739069376, 4.7, 1.1070931849791377"
1964,1919,"1.5460767826362147, 8.724041133976483, 3.7, 1.086230876216968"
742,1920,"1.5586051955808156, 8.720092633397698, 2.5, 1.032684283727399"
4970,1921,"1.173409874737521, 8.699400823283908, 3.7, 1.2746870653685676"
3377,1922,"1.7816964820680834, 8.756519873554327, 3.0, 1.055632823365786"
1966,1923,"1.6023701811057895, 8.716268527981146, 4.4, 1.021557719054242"
1967,1924,"1.807161318155445, 8.778843384356504, 4.7, 1.0104311543810849"
3379,1925,"1.2264854244712406, 8.696892022300377, 3.5, 1.0069541029207232"
743,1926,"1.4161494329817605, 8.65384829118272, 4.2, 1.0104311543810849"
3380,1927,"1.597942431424963, 8.725332741420997, 4.1, 1.0382475660639778"
744,1928,"1.1317103629686045, 8.315325214383522, 5.0, 1.0013908205841446"
1968,1929,"1.790957870854987, 8.771111152393674, 5.0, 1.0048678720445063"
1969,1930,"1.5773079207360077, 8.723223204456897, 1.0, 1.0006954102920724"
3383,1931,"1.2589833002299837, 8.69546496608652, 3.0, 1.0006954102920724"
1970,1932,"1.7988989724669695, 8.761935068719216, 4.0, 1.0006954102920724"
6658,1933,"1.3907420698402504, 8.70818992472461, 4.7, 1.0104311543810849"
745,1934,"1.8171680260717933, 8.770191527194926, 3.4, 1.0257301808066759"
746,1935,"1.088248833537345, 8.318168466470805, 3.4, 1.0472878998609179"
4980,1936,"5.746635722940424, 8.446487079427083, 0.0, 1.0"
1972,1937,"1.7775143178901986, 8.766173350861463, 5.0, 1.0006954102920724"
4982,1938,"1.7446690595288503, 8.741029212642166, 4.7, 1.0090403337969402"
747,1939,"1.587349594895703, 8.71604207554403, 3.8, 1.0514603616133518"
1973,1940,"1.7471775362360784, 8.74334113099034, 5.0, 1.0055632823365785"
4984,1941,"1.7945636089560209, 8.773120789188395, 4.8, 1.0027816411682893"
4985,1942,"1.0808816926037048, 8.322506193670574, 3.3, 1.0048678720445063"
748,1943,"1.809885610015895, 8.765721325038896, 4.1, 1.0521557719054242"
3389,1944,"1.8104410139312783, 8.773404660532151, 4.6, 1.0757997218358832"
4988,1945,"1.8315687633797024, 8.774613425150235, 4.0, 1.0034770514603617"
1975,1946,"1.8068604865182074, 8.774992096916831, 3.0, 1.002086230876217"
3391,1947,"1.8068167455769446, 8.77499149217916, 2.5, 1.0027816411682893"
3392,1948,"1.8068286484149008, 8.774985475974502, 2.3, 1.002086230876217"
3393,1949,"1.4929272179279467, 8.716949057361381, 0.0, 1.0"
3394,1950,"1.8012559199497984, 8.776323860189539, 0.0, 1.0"
3395,1951,"1.5707209856461768, 8.725331494539203, 4.6, 1.0090403337969402"
1976,1952,"1.1695686248048665, 8.701071538903644, 4.0, 1.0292072322670376"
3396,1953,"1.299439137745341, 8.698787656692623, 4.3, 1.1008344923504867"
3397,1954,"1.7470082190289018, 8.790784802474903, 0.0, 1.0"
1977,1955,"1.8070470350052723, 8.779263140878228, 5.0, 1.0132127955493742"
6671,1956,"1.4156651014685124, 8.65405973116303, 5.0, 1.0006954102920724"
749,1957,"1.7873814789490892, 8.770278715404409, 4.5, 1.511126564673157"
752,1958,"1.569484681078479, 8.72600655010836, 3.0, 1.4707927677329624"
1980,1959,"1.5694506161636177, 8.726006606218041, 4.0, 1.027816411682893"
753,1960,"1.7478548050647849, 8.743702732945165, 4.1, 2.1495132127955494"
3400,1961,"1.8224436872715701, 8.775990662201991, 3.0, 1.0006954102920724"
4998,1962,"1.8047451745987688, 8.777106827143605, 5.0, 1.0013908205841446"
754,1963,"1.2689898755980238, 8.696883892631076, 3.6, 1.0069541029207232"
4999,1964,"1.8314413579471536, 8.771609743016858, 2.5, 1.0312934631432544"
1982,1965,"1.8133284727574663, 8.77490688501499, 0.0, 1.0"
3402,1966,"1.1743412386704675, 8.699980031049519, 5.0, 1.0090403337969402"
755,1967,"1.5671716866142003, 8.717835995553886, 3.3, 1.0361613351877608"
3403,1968,"1.8055016808053157, 8.778277761368045, 0.0, 1.0"
756,1969,"1.259213722206617, 8.693715996165357, 3.8, 1.0243393602225312"
1983,1970,"1.1803902927310803, 8.698469545974788, 4.7, 2.3379694019471486"
3404,1971,"1.558635416594778, 8.722548460608188, 0.0, 1.0"
757,1972,"1.5951008873322694, 8.713839221946426, 4.0, 1.0006954102920724"
1984,1973,"1.7940230239413442, 8.77454341897188, 4.2, 1.0034770514603617"
758,1974,"1.815855903872576, 8.778450173948185, 0.0, 1.0"
3407,1975,"1.81629357838181, 8.77239570872164, 0.0, 1.0"
759,1976,"1.5610422552603112, 8.719630439254095, 4.9, 1.1216968011126565"
760,1977,"1.5776861605844479, 8.716842991361528, 4.4, 1.0097357440890125"
5008,1978,"1.8163185239731598, 8.779654892434847, 0.0, 1.0"
761,1979,"1.2677425960305175, 8.69399623908309, 4.3, 1.0055632823365785"
