,e,feat
18581,3460,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
14182,3460,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
9945,3460,"6.555823729680412, 6.765215350892959, 0.0, 1.0"
18580,3460,"2.015760113805129, 7.038895037441307, 0.0, 1.0"
5912,3460,"4.182949410993501, 5.723136086982322, 4.0, 1.0095440084835632"
5911,3460,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
5910,3460,"4.874646804021609, 6.588023122433242, 4.0, 1.001684236791217"
2300,3460,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
5909,3460,"5.428631235714306, 5.362597657288006, 3.5, 1.003368473582434"
5908,3460,"6.710540351325903, 6.1500232875855545, 3.4, 1.008982596219824"
2299,3460,"4.827064175311136, 7.9505005945213725, 3.7, 1.001684236791217"
5913,3461,"5.385668078576771, 7.963254124655123, 4.4, 1.1689850913854407"
9947,3461,"5.385668078576771, 7.963254124655123, 4.4, 1.1689850913854407"
5914,3463,"6.444351070121229, 3.648446027170394, 3.0, 1.001684236791217"
18582,3464,"4.468491216853295, 3.3492633682869837, 4.7, 1.0067369471648682"
9948,3464,"4.468491216853295, 3.3492633682869837, 4.7, 1.0067369471648682"
2301,3465,"3.849418729920103, 7.019897600029481, 0.0, 1.0"
9949,3467,"5.377161069641716, 5.9371524065518315, 3.5, 1.003368473582434"
18583,3467,"5.377161069641716, 5.9371524065518315, 3.5, 1.003368473582434"
14183,3467,"5.377161069641716, 5.9371524065518315, 3.5, 1.003368473582434"
14184,3468,"5.550996595431741, 8.816638537152357, 0.0, 1.0"
5915,3469,"5.265452487892105, 5.993838123889873, 5.0, 1.003929885846173"
14185,3469,"5.265452487892105, 5.993838123889873, 5.0, 1.003929885846173"
18584,3469,"5.265452487892105, 5.993838123889873, 5.0, 1.003929885846173"
2302,3469,"5.265452487892105, 5.993838123889873, 5.0, 1.003929885846173"
9950,3469,"5.265452487892105, 5.993838123889873, 5.0, 1.003929885846173"
14186,3470,"3.220625097901177, 7.617953870140354, 0.0, 1.0"
2303,3471,"5.972627527452403, 7.17285329747574, 4.5, 1.0072983594286071"
5916,3472,"5.893648833975249, 7.956197536502941, 3.0, 1.000561412263739"
5917,3473,"6.335973019196558, 4.20319638125352, 4.3, 1.3463913667269665"
18585,3473,"6.335973019196558, 4.20319638125352, 4.3, 1.3463913667269665"
2304,3473,"6.335973019196558, 4.20319638125352, 4.3, 1.3463913667269665"
9951,3473,"6.335973019196558, 4.20319638125352, 4.3, 1.3463913667269665"
14187,3473,"6.335973019196558, 4.20319638125352, 4.3, 1.3463913667269665"
18586,3474,"5.530970829403884, 4.94787777737497, 4.5, 1.0392988584617304"
5918,3474,"5.530970829403884, 4.94787777737497, 4.5, 1.0392988584617304"
14188,3474,"5.530970829403884, 4.94787777737497, 4.5, 1.0392988584617304"
18587,3476,"5.908326646740022, 6.317229515849704, 3.9, 1.0190880169671261"
14189,3476,"4.81955954797553, 6.357905256453478, 4.4, 1.0331233235606014"
18588,3476,"6.839833767562197, 4.891134828989607, 0.0, 1.0"
14190,3476,"5.908326646740022, 6.317229515849704, 3.9, 1.0190880169671261"
14191,3477,"5.243802886690105, 5.266374279604179, 5.0, 1.000561412263739"
14194,3478,"5.203872192829522, 6.4856024398955014, 0.0, 1.0"
14193,3478,"5.068599012195591, 5.281154606404243, 4.3, 1.0263863763957333"
14192,3478,"7.3364787494205075, 6.392677205718428, 5.0, 1.001122824527478"
9952,3478,"5.068599012195591, 5.281154606404243, 4.3, 1.0263863763957333"
18589,3478,"5.068599012195591, 5.281154606404243, 4.3, 1.0263863763957333"
5919,3479,"5.499665680993417, 8.009992268357792, 4.4, 1.094317260308153"
9953,3479,"5.499665680993417, 8.009992268357792, 4.4, 1.094317260308153"
2305,3479,"5.499665680993417, 8.009992268357792, 4.4, 1.094317260308153"
14195,3480,"5.3585715518755705, 6.9762262228844065, 0.0, 1.0"
9954,3480,"4.593132937998405, 5.570108441933598, 0.0, 1.0"
9955,3480,"7.257221552674821, 5.942897586130584, 4.6, 1.0499656914727715"
9956,3480,"4.08122666751899, 6.0424755207818635, 4.8, 1.005052710373651"
9957,3480,"3.953771142688197, 6.586034752327123, 4.5, 1.3643565591666147"
9958,3480,"6.856082476863264, 6.274546600652684, 4.0, 1.001122824527478"
18598,3480,"5.771439988491522, 5.038349434788643, 4.4, 1.0162809556484311"
14209,3480,"5.883885107811182, 5.29855448000535, 4.3, 1.0516499282639886"
18600,3480,"4.370087495804114, 7.083780530379272, 3.7, 1.001684236791217"
18599,3480,"4.6183616514552455, 4.1589265308691665, 5.0, 1.000561412263739"
18601,3480,"6.932591467800364, 6.948608972138572, 4.5, 1.0174037801759093"
18602,3480,"6.862371817208157, 6.824153518741696, 5.0, 1.000561412263739"
18603,3480,"5.529452871505498, 5.66184654066933, 3.3, 1.001684236791217"
18604,3480,"8.020708341991224, 3.5006664691738933, 5.0, 1.001684236791217"
18605,3480,"4.054031168581901, 5.945506504308469, 0.0, 1.0"
18606,3480,"5.1080463532758245, 6.266076405628382, 4.4, 1.091510198989458"
18607,3480,"4.08122666751899, 6.0424755207818635, 4.8, 1.005052710373651"
14208,3480,"4.08122666751899, 6.0424755207818635, 4.8, 1.005052710373651"
14196,3480,"7.991441331138162, 3.4096404881861417, 4.4, 1.0174037801759093"
14200,3480,"5.843683966561684, 4.400113699014128, 0.0, 1.0"
14206,3480,"5.9183044291353895, 3.6919416232415188, 3.8, 1.002245649054956"
14201,3480,"5.98379527835931, 5.944038119147763, 0.0, 1.0"
14202,3480,"5.94148234579535, 5.194281146702906, 0.0, 1.0"
14203,3480,"3.953771142688197, 6.586034752327123, 4.5, 1.3643565591666147"
14204,3480,"5.289383053881579, 4.763308466897342, 4.0, 1.002807061318695"
14205,3480,"6.740098524687085, 4.674922472370326, 4.0, 1.010666833011041"
14197,3480,"3.6979118009047056, 6.795158634924974, 0.0, 1.0"
14207,3480,"4.660451321068251, 2.924407869868446, 0.0, 1.0"
14199,3480,"5.614390614260742, 5.070979307706011, 3.7, 1.001684236791217"
14198,3480,"4.5600600994196725, 7.782887208234115, 5.0, 1.000561412263739"
18596,3480,"5.578791681984512, 6.177684687996589, 4.3, 1.0072983594286071"
18595,3480,"7.033974713488703, 5.7730799869293605, 0.0, 1.0"
18594,3480,"5.646679730831295, 5.059462785783808, 4.6, 1.0174037801759093"
18593,3480,"4.197021881942987, 7.180906523439944, 0.0, 1.0"
18592,3480,"5.56441538928749, 5.474162226036924, 4.0, 1.000561412263739"
18591,3480,"5.431579687674741, 6.5910203941473355, 0.0, 1.0"
18590,3480,"5.527896935888521, 5.465048590521974, 4.5, 1.002245649054956"
18597,3480,"5.872109713408918, 5.94536342668971, 5.0, 1.000561412263739"
18608,3481,"5.672089126160699, 8.294832009161155, 5.0, 1.000561412263739"
5943,3483,"4.395303550021538, 7.230991865832721, 4.0, 1.001122824527478"
5936,3483,"5.501212409890684, 4.760569552483048, 4.2, 1.003368473582434"
5934,3483,"4.424087208094136, 7.875637478923181, 4.3, 1.002245649054956"
5935,3483,"5.646679730831295, 5.059462785783808, 4.6, 1.0174037801759093"
5938,3483,"4.106991672394088, 6.105020879793756, 4.0, 1.000561412263739"
5942,3483,"4.57417169892733, 6.073367205028944, 4.4, 1.0931944357806749"
5941,3483,"5.507668622028916, 6.095412604511239, 4.4, 1.005052710373651"
5945,3483,"4.459988811278265, 7.0084898170975976, 4.4, 1.2105295989021272"
5944,3483,"5.66027115068016, 4.18422020108801, 0.0, 1.0"
5940,3483,"4.864024551252385, 6.44808503552531, 4.3, 1.0729835942860708"
5939,3483,"4.836810638875875, 6.291287499621603, 0.0, 1.0"
5937,3483,"3.9221886418489476, 6.2528061608948065, 0.0, 1.0"
5921,3483,"6.551294023624166, 3.6032523041628792, 4.5, 1.0101054207473021"
5947,3483,"5.1619793168484875, 6.0871296367708965, 4.4, 1.1324932942424053"
5920,3483,"5.197432092450754, 7.009380986265114, 3.0, 1.000561412263739"
5923,3483,"4.522204369994938, 3.0267541520443046, 4.2, 1.2105295989021272"
5924,3483,"5.167594264980835, 4.4218909301598615, 0.0, 1.0"
5925,3483,"4.741066508958852, 7.233956434091397, 3.8, 1.002807061318695"
5926,3483,"7.565645509326544, 6.521753657404588, 3.6, 1.002807061318695"
5927,3483,"4.847200421974605, 7.220703358672154, 4.0, 1.000561412263739"
5946,3483,"7.872900212585591, 6.44359321588604, 5.0, 1.000561412263739"
5928,3483,"6.52097859757356, 2.1598468606180177, 0.0, 1.0"
5930,3483,"3.4811131179769745, 6.939357982109414, 4.7, 1.0336847358243404"
5922,3483,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
5931,3483,"6.279263078816484, 3.9389720813323947, 4.6, 1.0134738943297361"
5950,3483,"5.94361370138904, 5.396171024901605, 4.5, 1.091510198989458"
5949,3483,"6.187358150983641, 4.719164524817188, 4.6, 1.002807061318695"
5948,3483,"4.232009718203926, 6.63768659024754, 4.2, 1.103861268791716"
5929,3483,"6.014388056838584, 5.661907859648636, 4.3, 1.0342461480880794"
2337,3483,"5.583919824816519, 6.5307610066886355, 4.5, 1.001122824527478"
5932,3483,"5.984237200901475, 4.28065696882004, 4.1, 1.008982596219824"
2329,3483,"6.5012428432140155, 6.259645271066574, 4.6, 1.0712993574948537"
9961,3483,"4.701543212441777, 6.378309760046477, 5.0, 1.000561412263739"
9962,3483,"4.193474993206735, 7.2724950038657425, 4.3, 1.003368473582434"
9963,3483,"4.907575787606106, 6.102408691270284, 0.0, 1.0"
9964,3483,"5.461759314610788, 5.494116239527557, 3.7, 1.007859771692346"
9965,3483,"5.074341703562709, 6.514405190910338, 4.3, 1.010666833011041"
2328,3483,"5.891860428687835, 4.8354972574063595, 4.6, 1.2750920092321127"
14210,3483,"5.94361370138904, 5.396171024901605, 4.5, 1.091510198989458"
5933,3483,"2.766145741092828, 8.656638515350096, 3.7, 1.003929885846173"
2306,3483,"5.564765244633293, 4.661791217323298, 4.6, 1.0465972178903376"
2307,3483,"4.130137365535461, 7.193143338973641, 0.0, 1.0"
2327,3483,"4.988457970365744, 5.24772840434116, 4.3, 1.103861268791716"
2308,3483,"6.104181193357022, 7.210938924388756, 0.0, 1.0"
2326,3483,"5.94361370138904, 5.396171024901605, 4.5, 1.091510198989458"
2325,3483,"4.491733580550715, 7.466419137844014, 5.0, 1.001684236791217"
2324,3483,"6.31954938222259, 6.574542757996824, 4.2, 1.0213336660220822"
2323,3483,"5.0507713504786125, 7.45739216648667, 4.3, 1.003368473582434"
2322,3483,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
2321,3483,"3.6952878858109557, 6.087084669519072, 4.3, 1.192564406462479"
2320,3483,"5.747950194204179, 4.750781408194371, 4.0, 1.003929885846173"
2319,3483,"5.211878586384785, 7.583324180907766, 4.4, 1.40084835630965"
2318,3483,"5.481019772069544, 4.87148168729118, 3.8, 1.0067369471648682"
2317,3483,"3.4303230983167623, 6.331867582617633, 4.7, 1.2425300979352505"
2316,3483,"7.058967504755174, 6.015502528113302, 4.3, 1.00561412263739"
2315,3483,"6.091513897990751, 4.5858439821688535, 4.8, 1.002245649054956"
2314,3483,"6.356217444815513, 5.17005197396702, 5.0, 1.000561412263739"
2313,3483,"5.768338474817256, 6.6967514839873274, 0.0, 1.0"
2312,3483,"5.993724725476625, 7.024418852778808, 4.5, 1.006175534901129"
2311,3483,"6.514295669964611, 5.653402508409499, 4.6, 1.002807061318695"
2309,3483,"6.232067132330656, 4.525521640557827, 4.7, 1.007859771692346"
9960,3483,"5.94361370138904, 5.396171024901605, 4.5, 1.091510198989458"
9959,3483,"6.921918578073303, 5.9776981509191955, 5.0, 1.002245649054956"
2310,3483,"1.3021092978276556, 6.7538190141704035, 0.0, 1.0"
2333,3483,"6.656258683247188, 5.158470862719923, 2.7, 1.001684236791217"
2332,3483,"6.626693604846366, 4.907477563385328, 0.0, 1.0"
2331,3483,"6.582782155587211, 4.985918437036389, 0.0, 1.0"
2334,3483,"5.220384444479919, 8.136882494030715, 0.0, 1.0"
2335,3483,"3.8812337004299025, 5.679469615355629, 4.4, 1.003929885846173"
2330,3483,"4.452003132842037, 6.7517750481897565, 4.3, 1.1049840933191941"
2336,3483,"6.096821571855514, 3.799584230066557, 5.0, 1.000561412263739"
2338,3483,"6.180321915509126, 4.718311782210321, 5.0, 1.000561412263739"
9966,3484,"6.733035819893473, 5.677710169439251, 0.0, 1.0"
18609,3484,"6.733035819893473, 5.677710169439251, 0.0, 1.0"
14211,3484,"6.733035819893473, 5.677710169439251, 0.0, 1.0"
18610,3486,"6.8106312037465955, 6.008367451667709, 4.2, 1.0235793150770383"
5951,3486,"6.8106312037465955, 6.008367451667709, 4.2, 1.0235793150770383"
2339,3487,"6.259476687498875, 6.470549856826892, 0.0, 1.0"
5952,3487,"6.259476687498875, 6.470549856826892, 0.0, 1.0"
18611,3487,"6.259476687498875, 6.470549856826892, 0.0, 1.0"
14212,3487,"6.259476687498875, 6.470549856826892, 0.0, 1.0"
9967,3487,"6.259476687498875, 6.470549856826892, 0.0, 1.0"
2340,3488,"6.613490018061611, 6.319797554707975, 4.0, 1.000561412263739"
18612,3488,"6.613490018061611, 6.319797554707975, 4.0, 1.000561412263739"
5953,3488,"6.613490018061611, 6.319797554707975, 4.0, 1.000561412263739"
14213,3488,"6.613490018061611, 6.319797554707975, 4.0, 1.000561412263739"
2350,3489,"4.419789971708383, 2.8646382166587046, 4.3, 1.001684236791217"
2349,3489,"4.093246039991584, 2.743056579430913, 5.0, 1.000561412263739"
2348,3489,"4.734243178875545, 7.717477844089899, 4.4, 1.0269477886594722"
2347,3489,"7.661311382126712, 5.9539840576103416, 4.4, 1.003929885846173"
2346,3489,"4.712300113485469, 6.509487408760606, 4.2, 1.0516499282639886"
2345,3489,"4.809981107044052, 5.827199300582151, 4.7, 1.00561412263739"
2344,3489,"5.31936818886561, 4.658081010275055, 4.6, 1.2470213960451626"
2343,3489,"5.329503636334437, 4.850109161409591, 4.6, 1.4412700392988584"
2351,3489,"4.12307466074185, 2.7678531571234544, 4.5, 1.504709625101366"
2352,3489,"6.46950267730125, 6.397357887814451, 3.8, 1.0207722537583432"
2353,3489,"4.388680466090079, 2.7204225177463286, 0.0, 1.0"
2342,3489,"7.147923980627468, 8.740019245983603, 4.6, 1.2475828083089016"
5954,3489,"4.698747822195116, 4.125362974292102, 0.0, 1.0"
2354,3489,"5.545724597605499, 4.695017928306697, 4.3, 1.0387374461979915"
2355,3489,"4.995718619631418, 7.295556663233583, 0.0, 1.0"
2356,3489,"6.654393171682898, 6.4729429321971566, 4.4, 1.0494042792090326"
2357,3489,"5.5995804549014, 6.1655018331648535, 4.7, 1.5007797392551931"
2358,3489,"4.698747822195116, 4.125362974292102, 0.0, 1.0"
2359,3489,"4.989731950194084, 7.788490127780506, 3.3, 1.001684236791217"
2341,3489,"5.6461284784935515, 4.24326383758148, 5.0, 1.001684236791217"
5955,3490,"5.362762910985623, 7.0542452219569896, 4.2, 1.002807061318695"
14214,3490,"5.362762910985623, 7.0542452219569896, 4.2, 1.002807061318695"
9968,3491,"2.8411413774913967, 7.8643057315257465, 0.0, 1.0"
18613,3492,"6.732049550053489, 5.418764207266804, 0.0, 1.0"
14215,3492,"6.732049550053489, 5.418764207266804, 0.0, 1.0"
9969,3492,"6.732049550053489, 5.418764207266804, 0.0, 1.0"
18614,3494,"3.579184246279681, 6.090678779299651, 0.0, 1.0"
9970,3495,"5.994143631219629, 6.126229888396665, 4.7, 1.001684236791217"
14216,3495,"5.994143631219629, 6.126229888396665, 4.7, 1.001684236791217"
18615,3495,"5.994143631219629, 6.126229888396665, 4.7, 1.001684236791217"
5956,3495,"5.994143631219629, 6.126229888396665, 4.7, 1.001684236791217"
2360,3496,"4.857713344948365, 4.585539022444664, 0.0, 1.0"
5957,3496,"4.857713344948365, 4.585539022444664, 0.0, 1.0"
18616,3497,"2.2270232565572883, 7.934909222019996, 0.0, 1.0"
9971,3498,"4.985229864296798, 6.04030564649679, 0.0, 1.0"
14217,3498,"4.985229864296798, 6.04030564649679, 0.0, 1.0"
18617,3498,"4.985229864296798, 6.04030564649679, 0.0, 1.0"
5958,3498,"4.985229864296798, 6.04030564649679, 0.0, 1.0"
9972,3499,"5.311860109010013, 7.021395418300244, 4.4, 1.008982596219824"
14218,3499,"5.311860109010013, 7.021395418300244, 4.4, 1.008982596219824"
5959,3499,"5.311860109010013, 7.021395418300244, 4.4, 1.008982596219824"
14219,3500,"3.485907517222529, 6.06595905472841, 0.0, 1.0"
14220,3501,"6.725826958425841, 3.746771419468814, 0.0, 1.0"
18618,3502,"1.6148730719432933, 6.76592011036314, 0.0, 1.0"
5960,3502,"1.6148730719432933, 6.76592011036314, 0.0, 1.0"
14221,3503,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
9973,3503,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
14222,3503,"5.93839924556039, 3.918620720854733, 4.4, 1.0404216829892083"
2361,3503,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
18619,3503,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
5961,3503,"5.164454773588147, 4.624241109497461, 4.3, 1.102738444264238"
2362,3505,"7.096116618448548, 6.15097168780062, 2.7, 1.003368473582434"
18620,3506,"5.822114924156381, 4.667240430627999, 0.0, 1.0"
18621,3506,"6.479657689049532, 5.894674705539501, 4.8, 1.0174037801759093"
9982,3506,"5.633417451209198, 4.500575444555807, 4.3, 1.0325619112968623"
9975,3506,"6.144800089509715, 6.054983774997936, 4.4, 1.4261119081779052"
9976,3506,"4.878171826798507, 5.789213419208863, 4.4, 1.0336847358243404"
9977,3506,"6.1304514169717095, 4.691602869946109, 5.0, 1.001122824527478"
9978,3506,"4.030074133273558, 6.259694326250155, 5.0, 1.002245649054956"
9979,3506,"4.984240141936823, 6.409620048526449, 0.0, 1.0"
9980,3506,"6.547934721800402, 5.150960514120015, 4.6, 1.0123510698022582"
9974,3506,"4.264592298962555, 6.493179012993096, 0.0, 1.0"
18622,3506,"4.030074133273558, 6.259694326250155, 5.0, 1.002245649054956"
9981,3506,"3.01065895177652, 6.5260361749274125, 4.0, 1.001122824527478"
5963,3506,"5.038884324600701, 5.317463618086549, 4.6, 1.2588110535836816"
14225,3506,"3.8472988827260224, 5.695950521851728, 4.8, 1.007859771692346"
14226,3506,"5.72006073877526, 5.4041964529287725, 4.3, 1.0314390867693843"
14227,3506,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
14228,3506,"4.030074133273558, 6.259694326250155, 5.0, 1.002245649054956"
14229,3506,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
14230,3506,"4.401666544123316, 6.079302064650847, 0.0, 1.0"
14231,3506,"3.0920279398364983, 6.727966114859328, 4.8, 1.0202108414946043"
2364,3506,"6.519619455588838, 2.1624132643034955, 4.2, 1.0179651924396482"
5962,3506,"4.888809040487047, 5.694185352830573, 4.6, 1.3143908676938432"
2376,3506,"4.93573569042394, 5.619188970650612, 4.2, 1.089264549934502"
2375,3506,"4.863477902274383, 4.8522839412132726, 3.8, 1.00561412263739"
2374,3506,"2.9228314498983536, 6.6557053767478465, 4.0, 1.001122824527478"
2373,3506,"5.9715100618576, 5.443872285374482, 4.0, 1.0067369471648682"
2372,3506,"4.341095535699878, 5.663116252336295, 4.5, 1.0617553490112905"
2371,3506,"5.167693237216781, 4.828575571009196, 4.5, 1.0179651924396482"
2370,3506,"6.139033230503571, 4.647892248653989, 5.0, 1.000561412263739"
2369,3506,"4.030074133273558, 6.259694326250155, 5.0, 1.002245649054956"
2368,3506,"5.592950465930244, 7.631363104560705, 4.1, 1.0123510698022582"
2367,3506,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
2366,3506,"5.531885747166768, 6.004760260504554, 4.0, 1.000561412263739"
2365,3506,"5.021827725652486, 4.689292370801468, 4.1, 1.01684236791217"
14224,3506,"5.433302495084831, 4.6531149905283655, 4.9, 1.003929885846173"
14223,3506,"5.823509742179851, 5.5637051053090545, 4.5, 1.0578254631651176"
2363,3506,"3.8501966977285633, 6.3695787549629586, 4.6, 2.0402969247083775"
5977,3506,"5.132016047823754, 7.5794815248639225, 3.5, 1.001122824527478"
5964,3506,"5.203872192829522, 6.4856024398955014, 0.0, 1.0"
5965,3506,"4.930503971996131, 7.630083581856752, 4.4, 1.0101054207473021"
5966,3506,"4.72347131691248, 7.789322430727907, 4.9, 1.0044912981099121"
5967,3506,"5.425092402857842, 6.244133204445234, 0.0, 1.0"
5968,3506,"4.019509422501983, 5.998898983658364, 5.0, 1.000561412263739"
5969,3506,"5.242412672026546, 6.954260946868544, 4.3, 1.1268791716050153"
5970,3506,"4.956351837347881, 5.402955356785242, 5.0, 1.00561412263739"
5971,3506,"4.030074133273558, 6.259694326250155, 5.0, 1.002245649054956"
5978,3506,"6.384238095999194, 4.071613209688621, 4.0, 1.003368473582434"
5973,3506,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
5974,3506,"4.380016942921429, 2.9951446269449207, 5.0, 1.001122824527478"
5972,3506,"4.6234782858877566, 4.1719850207271065, 4.6, 1.0774748923959827"
5975,3506,"5.801770375461501, 6.1923906144349985, 0.0, 1.0"
5976,3506,"7.376155107651584, 7.252838591821728, 4.5, 1.0275092009232112"
